Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Budgeted Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,3/25/2020,West,Colorado,Denver,Men's Apparel,$45.00 ,200,"$90,000 ","$79,200 ","$45,000 ",50%,In-store
West Gear,1128299,3/26/2020,West,Colorado,Denver,Women's Apparel,$40.00 ,400,"$160,000 ","$140,800 ","$24,000 ",15%,In-store
West Gear,1128299,3/27/2020,West,Colorado,Denver,Men's Street Footwear,$40.00 ,550,"$220,000 ","$193,600 ","$77,000 ",35%,In-store
West Gear,1128299,3/28/2020,West,Colorado,Denver,Men's Athletic Footwear,$50.00 ,400,"$200,000 ","$176,000 ","$40,000 ",20%,In-store
West Gear,1128299,3/29/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,400,"$220,000 ","$193,600 ","$77,000 ",35%,In-store
West Gear,1128299,3/30/2020,West,Colorado,Denver,Women's Athletic Footwear,$55.00 ,300,"$165,000 ","$145,200 ","$49,500 ",30%,In-store
West Gear,1128299,3/31/2020,West,Colorado,Denver,Men's Apparel,$60.00 ,150,"$90,000 ","$79,200 ","$45,000 ",50%,In-store
West Gear,1128299,4/1/2020,West,Colorado,Denver,Women's Apparel,$55.00 ,350,"$192,500 ","$169,400 ","$28,875 ",15%,In-store
West Gear,1128299,4/2/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,525,"$315,000 ","$277,200 ","$110,250 ",35%,In-store
West Gear,1128299,4/3/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,325,"$211,250 ","$185,900 ","$42,250 ",20%,In-store
West Gear,1128299,4/4/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,375,"$243,750 ","$214,500 ","$85,313 ",35%,In-store
West Gear,1128299,4/5/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,275,"$165,000 ","$145,200 ","$49,500 ",30%,In-store
West Gear,1128299,4/6/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,175,"$113,750 ","$100,100 ","$56,875 ",50%,In-store
West Gear,1128299,4/7/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,325,"$260,000 ","$228,800 ","$39,000 ",15%,In-store
West Gear,1128299,4/8/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,525,"$315,000 ","$277,200 ","$157,500 ",50%,In-store
West Gear,1128299,4/9/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,375,"$243,750 ","$214,500 ","$85,313 ",35%,In-store
West Gear,1128299,4/10/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,375,"$243,750 ","$214,500 ","$121,875 ",50%,In-store
West Gear,1128299,4/11/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,275,"$165,000 ","$145,200 ","$74,250 ",45%,In-store
West Gear,1128299,4/12/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,175,"$113,750 ","$100,100 ","$73,938 ",65%,In-store
West Gear,1128299,4/13/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,475,"$380,000 ","$334,400 ","$114,000 ",30%,In-store
West Gear,1128299,4/14/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,725,"$435,000 ","$382,800 ","$217,500 ",50%,In-store
West Gear,1128299,4/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,575,"$373,750 ","$328,900 ","$130,813 ",35%,In-store
West Gear,1128299,4/16/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,575,"$373,750 ","$328,900 ","$186,875 ",50%,In-store
West Gear,1128299,4/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,450,"$292,500 ","$257,400 ","$131,625 ",45%,In-store
West Gear,1128299,4/18/2020,West,Colorado,Denver,Men's Apparel,$70.00 ,325,"$227,500 ","$200,200 ","$147,875 ",65%,In-store
West Gear,1128299,4/19/2020,West,Colorado,Denver,Women's Apparel,$85.00 ,625,"$531,250 ","$467,500 ","$159,375 ",30%,In-store
West Gear,1128299,4/20/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,775,"$503,750 ","$443,300 ","$226,688 ",45%,In-store
West Gear,1128299,4/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,625,"$437,500 ","$385,000 ","$131,250 ",30%,In-store
West Gear,1128299,4/22/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,575,"$402,500 ","$354,200 ","$181,125 ",45%,In-store
West Gear,1128299,4/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,475,"$308,750 ","$271,700 ","$123,500 ",40%,In-store
West Gear,1128299,4/24/2020,West,Colorado,Denver,Men's Apparel,$70.00 ,525,"$367,500 ","$323,400 ","$220,500 ",60%,In-store
West Gear,1128299,4/25/2020,West,Colorado,Denver,Women's Apparel,$85.00 ,525,"$446,250 ","$392,700 ","$111,563 ",25%,In-store
West Gear,1128299,4/26/2020,West,Colorado,Denver,Men's Street Footwear,$70.00 ,725,"$507,500 ","$446,600 ","$228,375 ",45%,In-store
West Gear,1128299,4/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$75.00 ,675,"$506,250 ","$445,500 ","$151,875 ",30%,In-store
West Gear,1128299,4/28/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,550,"$385,000 ","$338,800 ","$173,250 ",45%,In-store
West Gear,1128299,4/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$70.00 ,500,"$350,000 ","$308,000 ","$140,000 ",40%,In-store
West Gear,1128299,4/30/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,500,"$375,000 ","$330,000 ","$225,000 ",60%,In-store
West Gear,1128299,5/1/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,400,"$320,000 ","$281,600 ","$80,000 ",25%,In-store
West Gear,1128299,5/2/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,600,"$390,000 ","$343,200 ","$156,000 ",40%,In-store
West Gear,1128299,5/3/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,600,"$420,000 ","$369,600 ","$105,000 ",25%,In-store
West Gear,1128299,5/4/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,450,"$292,500 ","$257,400 ","$117,000 ",40%,In-store
West Gear,1128299,5/5/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,400,"$260,000 ","$228,800 ","$91,000 ",35%,In-store
West Gear,1128299,5/6/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,400,"$300,000 ","$264,000 ","$165,000 ",55%,In-store
West Gear,1128299,5/7/2020,West,Colorado,Denver,Women's Apparel,$70.00 ,425,"$297,500 ","$261,800 ","$59,500 ",20%,In-store
West Gear,1128299,5/8/2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,525,"$288,750 ","$254,100 ","$115,500 ",40%,In-store
West Gear,1128299,5/9/2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,525,"$315,000 ","$277,200 ","$78,750 ",25%,In-store
West Gear,1128299,5/10/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,350,"$192,500 ","$169,400 ","$77,000 ",40%,In-store
West Gear,1128299,5/11/2020,West,Colorado,Denver,Women's Athletic Footwear,$55.00 ,325,"$178,750 ","$157,300 ","$62,563 ",35%,In-store
West Gear,1128299,5/12/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,300,"$195,000 ","$171,600 ","$107,250 ",55%,In-store
West Gear,1128299,5/13/2020,West,Colorado,Denver,Women's Apparel,$70.00 ,350,"$245,000 ","$215,600 ","$49,000 ",20%,In-store
West Gear,1128299,5/14/2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,575,"$316,250 ","$278,300 ","$126,500 ",40%,In-store
West Gear,1128299,5/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,575,"$345,000 ","$303,600 ","$86,250 ",25%,In-store
West Gear,1128299,5/16/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,425,"$233,750 ","$205,700 ","$93,500 ",40%,In-store
West Gear,1128299,5/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,400,"$260,000 ","$228,800 ","$91,000 ",35%,In-store
West Gear,1128299,5/18/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,375,"$281,250 ","$247,500 ","$154,688 ",55%,In-store
West Gear,1128299,5/19/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,500,"$400,000 ","$352,000 ","$80,000 ",20%,In-store
West Gear,1128299,5/20/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,700,"$455,000 ","$400,400 ","$182,000 ",40%,In-store
West Gear,1128299,5/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,700,"$490,000 ","$431,200 ","$122,500 ",25%,In-store
West Gear,1128299,5/22/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,500,"$325,000 ","$286,000 ","$130,000 ",40%,In-store
West Gear,1128299,5/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,500,"$325,000 ","$286,000 ","$113,750 ",35%,In-store
West Gear,1128299,5/24/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,425,"$318,750 ","$280,500 ","$175,313 ",55%,In-store
West Gear,1128299,5/25/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,525,"$420,000 ","$369,600 ","$84,000 ",20%,In-store
West Gear,1128299,5/26/2020,West,Colorado,Denver,Men's Street Footwear,$40.00 ,450,"$180,000 ","$158,400 ","$54,000 ",30%,In-store
West Gear,1128299,5/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$50.00 ,450,"$225,000 ","$198,000 ","$56,250 ",25%,In-store
West Gear,1128299,5/28/2020,West,Colorado,Denver,Women's Street Footwear,$50.00 ,450,"$225,000 ","$198,000 ","$56,250 ",25%,In-store
West Gear,1128299,5/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$50.00 ,300,"$150,000 ","$132,000 ","$45,000 ",30%,In-store
West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's Apparel,$55.00 ,250,"$137,500 ","$121,000 ","$34,375 ",25%,In-store
West Gear,1128299,5/31/2020,West,Washington,Seattle,Women's Apparel,$50.00 ,500,"$250,000 ","$220,000 ","$50,000 ",20%,In-store
West Gear,1128299,6/1/2020,West,Washington,Seattle,Men's Street Footwear,$40.00 ,550,"$220,000 ","$193,600 ","$66,000 ",30%,In-store
West Gear,1128299,6/2/2020,West,Washington,Seattle,Men's Athletic Footwear,$50.00 ,450,"$225,000 ","$198,000 ","$56,250 ",25%,In-store
West Gear,1128299,6/3/2020,West,Washington,Seattle,Women's Street Footwear,$50.00 ,450,"$225,000 ","$198,000 ","$56,250 ",25%,In-store
West Gear,1128299,6/4/2020,West,Washington,Seattle,Women's Athletic Footwear,$50.00 ,300,"$150,000 ","$132,000 ","$45,000 ",30%,In-store
West Gear,1128299,6/5/2020,West,Washington,Seattle,Men's Apparel,$55.00 ,225,"$123,750 ","$108,900 ","$30,938 ",25%,In-store
West Gear,1128299,6/6/2020,West,Washington,Seattle,Women's Apparel,$50.00 ,425,"$212,500 ","$187,000 ","$42,500 ",20%,In-store
West Gear,1128299,6/7/2020,West,Washington,Seattle,Men's Street Footwear,$50.00 ,575,"$287,500 ","$253,000 ","$86,250 ",30%,In-store
West Gear,1128299,6/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$60.00 ,425,"$255,000 ","$224,400 ","$63,750 ",25%,In-store
West Gear,1128299,6/9/2020,West,Washington,Seattle,Women's Street Footwear,$65.00 ,425,"$276,250 ","$243,100 ","$69,063 ",25%,In-store
West Gear,1128299,6/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$65.00 ,325,"$211,250 ","$185,900 ","$63,375 ",30%,In-store
West Gear,1128299,6/11/2020,West,Washington,Seattle,Men's Apparel,$70.00 ,175,"$122,500 ","$107,800 ","$30,625 ",25%,In-store
West Gear,1128299,6/12/2020,West,Washington,Seattle,Women's Apparel,$65.00 ,375,"$243,750 ","$214,500 ","$48,750 ",20%,In-store
West Gear,1128299,6/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,550,"$385,000 ","$338,800 ","$115,500 ",30%,In-store
West Gear,1128299,6/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$75.00 ,350,"$262,500 ","$231,000 ","$65,625 ",25%,In-store
West Gear,1128299,6/15/2020,West,Washington,Seattle,Women's Street Footwear,$75.00 ,400,"$300,000 ","$264,000 ","$75,000 ",25%,In-store
West Gear,1128299,6/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,300,"$180,000 ","$158,400 ","$54,000 ",30%,In-store
West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$65.00 ,200,"$130,000 ","$114,400 ","$32,500 ",25%,In-store
West Gear,1128299,6/18/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,350,"$280,000 ","$246,400 ","$56,000 ",20%,In-store
West Gear,1128299,6/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"$330,000 ","$290,400 ","$99,000 ",30%,In-store
West Gear,1128299,6/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,400,"$260,000 ","$228,800 ","$65,000 ",25%,In-store
West Gear,1128299,6/21/2020,West,Washington,Seattle,Women's Street Footwear,$65.00 ,400,"$260,000 ","$228,800 ","$65,000 ",25%,In-store
West Gear,1128299,6/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,300,"$180,000 ","$158,400 ","$54,000 ",30%,In-store
West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's Apparel,$65.00 ,200,"$130,000 ","$114,400 ","$32,500 ",25%,In-store
West Gear,1128299,6/24/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,500,"$400,000 ","$352,000 ","$80,000 ",20%,In-store
West Gear,1128299,6/25/2020,West,Washington,Seattle,Men's Street Footwear,$75.00 ,750,"$562,500 ","$495,000 ","$168,750 ",30%,In-store
West Gear,1128299,6/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$80.00 ,625,"$500,000 ","$440,000 ","$125,000 ",25%,In-store
West Gear,1128299,6/27/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,625,"$500,000 ","$440,000 ","$125,000 ",25%,In-store
West Gear,1128299,6/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,500,"$400,000 ","$352,000 ","$120,000 ",30%,In-store
West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,375,"$318,750 ","$280,500 ","$79,688 ",25%,In-store
West Gear,1128299,6/30/2020,West,Washington,Seattle,Women's Apparel,$100.00 ,675,"$675,000 ","$594,000 ","$135,000 ",20%,In-store
West Gear,1128299,7/1/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,825,"$660,000 ","$580,800 ","$198,000 ",30%,In-store
West Gear,1128299,7/2/2020,West,Washington,Seattle,Men's Athletic Footwear,$85.00 ,675,"$573,750 ","$504,900 ","$143,438 ",25%,In-store
West Gear,1128299,7/3/2020,West,Washington,Seattle,Women's Street Footwear,$85.00 ,625,"$531,250 ","$467,500 ","$132,813 ",25%,In-store
West Gear,1128299,7/4/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,525,"$420,000 ","$369,600 ","$126,000 ",30%,In-store
West Gear,1128299,7/5/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,575,"$488,750 ","$430,100 ","$122,188 ",25%,In-store
West Gear,1128299,7/6/2020,West,Washington,Seattle,Women's Apparel,$100.00 ,575,"$575,000 ","$506,000 ","$115,000 ",20%,In-store
West Gear,1128299,7/7/2020,West,Washington,Seattle,Men's Street Footwear,$85.00 ,775,"$658,750 ","$579,700 ","$197,625 ",30%,In-store
West Gear,1128299,7/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$80.00 ,750,"$600,000 ","$528,000 ","$150,000 ",25%,In-store
West Gear,1128299,7/9/2020,West,Washington,Seattle,Women's Street Footwear,$75.00 ,625,"$468,750 ","$412,500 ","$117,188 ",25%,In-store
West Gear,1128299,7/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$75.00 ,575,"$431,250 ","$379,500 ","$129,375 ",30%,In-store
West Gear,1128299,7/11/2020,West,Washington,Seattle,Men's Apparel,$75.00 ,575,"$431,250 ","$379,500 ","$107,813 ",25%,In-store
West Gear,1128299,7/12/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,400,"$320,000 ","$281,600 ","$64,000 ",20%,In-store
West Gear,1128299,7/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,600,"$420,000 ","$369,600 ","$126,000 ",30%,In-store
West Gear,1128299,7/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$75.00 ,600,"$450,000 ","$396,000 ","$112,500 ",25%,In-store
West Gear,1128299,7/15/2020,West,Washington,Seattle,Women's Street Footwear,$70.00 ,450,"$315,000 ","$277,200 ","$78,750 ",25%,In-store
West Gear,1128299,7/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$70.00 ,400,"$280,000 ","$246,400 ","$84,000 ",30%,In-store
West Gear,1128299,7/17/2020,West,Washington,Seattle,Men's Apparel,$80.00 ,425,"$340,000 ","$299,200 ","$85,000 ",25%,In-store
West Gear,1128299,7/18/2020,West,Washington,Seattle,Women's Apparel,$65.00 ,450,"$292,500 ","$257,400 ","$58,500 ",20%,In-store
West Gear,1128299,7/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"$330,000 ","$290,400 ","$99,000 ",30%,In-store
West Gear,1128299,7/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,550,"$357,500 ","$314,600 ","$89,375 ",25%,In-store
West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,375,"$225,000 ","$198,000 ","$56,250 ",25%,In-store
West Gear,1128299,7/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,350,"$210,000 ","$184,800 ","$63,000 ",30%,In-store
West Gear,1128299,7/23/2020,West,Washington,Seattle,Men's Apparel,$70.00 ,325,"$227,500 ","$200,200 ","$56,875 ",25%,In-store
West Gear,1128299,7/24/2020,West,Washington,Seattle,Women's Apparel,$75.00 ,375,"$281,250 ","$247,500 ","$56,250 ",20%,In-store
West Gear,1128299,7/25/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,600,"$360,000 ","$316,800 ","$108,000 ",30%,In-store
West Gear,1128299,7/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,625,"$406,250 ","$357,500 ","$101,563 ",25%,In-store
West Gear,1128299,7/27/2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,475,"$285,000 ","$250,800 ","$71,250 ",25%,In-store
West Gear,1128299,7/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$70.00 ,450,"$315,000 ","$277,200 ","$94,500 ",30%,In-store
West Gear,1128299,7/29/2020,West,Washington,Seattle,Men's Apparel,$90.00 ,425,"$382,500 ","$336,600 ","$95,625 ",25%,In-store
West Gear,1128299,7/30/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,550,"$522,500 ","$459,800 ","$104,500 ",20%,In-store
West Gear,1128299,7/31/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,750,"$600,000 ","$528,000 ","$180,000 ",30%,In-store
West Gear,1128299,8/1/2020,West,Washington,Seattle,Men's Athletic Footwear,$85.00 ,750,"$637,500 ","$561,000 ","$159,375 ",25%,In-store
West Gear,1128299,8/2/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,550,"$440,000 ","$387,200 ","$110,000 ",25%,In-store
West Gear,1128299,8/3/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,550,"$440,000 ","$387,200 ","$132,000 ",30%,In-store
West Gear,1128299,8/4/2020,West,Washington,Seattle,Men's Apparel,$90.00 ,475,"$427,500 ","$376,200 ","$106,875 ",25%,In-store
West Gear,1128299,8/5/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,575,"$546,250 ","$480,700 ","$109,250 ",20%,In-store
Foot Locker,1185732,8/6/2020,West,Washington,Seattle,Men's Street Footwear,$45.00 ,"1,050","$472,500 ","$415,800 ","$212,625 ",45%,In-store
Foot Locker,1185732,8/7/2020,West,Washington,Seattle,Men's Athletic Footwear,$45.00 ,850,"$382,500 ","$336,600 ","$133,875 ",35%,In-store
Foot Locker,1185732,8/8/2020,West,Washington,Seattle,Women's Street Footwear,$35.00 ,850,"$297,500 ","$261,800 ","$74,375 ",25%,In-store
Foot Locker,1185732,8/9/2020,West,Washington,Seattle,Women's Athletic Footwear,$40.00 ,700,"$280,000 ","$246,400 ","$84,000 ",30%,In-store
Foot Locker,1185732,8/10/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,750,"$412,500 ","$363,000 ","$144,375 ",35%,In-store
Foot Locker,1185732,8/11/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,850,"$382,500 ","$336,600 ","$191,250 ",50%,In-store
Foot Locker,1185732,8/12/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,100","$495,000 ","$435,600 ","$222,750 ",45%,In-store
Foot Locker,1185732,8/13/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,750,"$337,500 ","$297,000 ","$118,125 ",35%,In-store
Foot Locker,1185732,8/14/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,800,"$280,000 ","$246,400 ","$70,000 ",25%,In-store
West Gear,1185732,8/15/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,675,"$270,000 ","$237,600 ","$81,000 ",30%,In-store
Foot Locker,1185732,8/16/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,750,"$412,500 ","$363,000 ","$144,375 ",35%,In-store
Foot Locker,1185732,8/17/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,850,"$382,500 ","$336,600 ","$191,250 ",50%,In-store
Foot Locker,1185732,8/18/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,070","$481,500 ","$423,720 ","$216,675 ",45%,In-store
Foot Locker,1185732,8/19/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,750,"$337,500 ","$297,000 ","$118,125 ",35%,In-store
Foot Locker,1185732,8/20/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,775,"$271,250 ","$238,700 ","$67,813 ",25%,In-store
Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,625,"$250,000 ","$220,000 ","$75,000 ",30%,In-store
Foot Locker,1185732,8/22/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,675,"$371,250 ","$326,700 ","$129,938 ",35%,In-store
Foot Locker,1185732,8/23/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,775,"$348,750 ","$306,900 ","$174,375 ",50%,In-store
Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,025","$461,250 ","$405,900 ","$207,563 ",45%,In-store
Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,725,"$326,250 ","$287,100 ","$114,188 ",35%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,725,"$253,750 ","$223,300 ","$63,438 ",25%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,650,"$260,000 ","$228,800 ","$78,000 ",30%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,675,"$371,250 ","$326,700 ","$129,938 ",35%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,800,"$360,000 ","$316,800 ","$180,000 ",50%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$55.00 ,"1,070","$588,500 ","$517,880 ","$264,825 ",45%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$55.00 ,775,"$426,250 ","$375,100 ","$149,188 ",35%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$50.00 ,750,"$375,000 ","$330,000 ","$93,750 ",25%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$50.00 ,700,"$350,000 ","$308,000 ","$105,000 ",30%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Apparel,$60.00 ,725,"$435,000 ","$382,800 ","$152,250 ",35%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Apparel,$65.00 ,825,"$536,250 ","$471,900 ","$268,125 ",50%,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$60.00 ,"1,075","$645,000 ","$567,600 ","$290,250 ",45%,In-store
